"","X","siteID","yearID","tot_turnover","gain","loss","jaccard","SITE_TRANS","YEAR","SITE","TRANSECT","DRY_GM2","DRY_GM2_l1","DRY_GM2_l2","DRY_GM2_l3","DRY_GM2_l4","DRY_GM2_l5","TEMP_C","TEMP_C_l1","TEMP_C_l2","TEMP_C_l3","TEMP_C_l4","TEMP_C_l5","TEMP_C_l6","TEMP_C_l7","TEMP_C_l8","TEMP_C_l9","TEMP_C_l10","TEMP_C_l11","TEMP_C_l12","TEMP_C_l13","TEMP_C_l14","TEMP_C_l15","TEMP_C_l16","TEMP_C_l17","TEMP_C_l18"
"79",79,24,5,0.277777777777778,0.142857142857143,0.125,0.722222222222222,"NAPL_2",2004,"NAPL",2,800.686333333333,1136.98333333333,84.5113333333333,0,0,NA,15.8148367537313,15.2761686390533,13.9233575268817,13.7250861111111,13.6741722745626,12.8242816091954,13.4214435483871,14.0927607526882,15.9182166666667,16.6161798657718,16.1235916666667,15.6696335474122,16.5209968637993,15.167443287037,12.7925022401434,11.7979851439183,13.0666898120436,14.8569382440476,14.901125672043
"80",80,25,5,0.266666666666667,0.0714285714285714,0.176470588235294,0.733333333333333,"NAPL_3",2004,"NAPL",3,488.005,394.257333333333,7.76033333333333,0,0,NA,15.8148367537313,15.2761686390533,13.9233575268817,13.7250861111111,13.6741722745626,12.8242816091954,13.4214435483871,14.0927607526882,15.9182166666667,16.6161798657718,16.1235916666667,15.6696335474122,16.5209968637993,15.167443287037,12.7925022401434,11.7979851439183,13.0666898120436,14.8569382440476,14.901125672043
"81",81,26,5,0.357142857142857,0.214285714285714,0.133333333333333,0.642857142857143,"NAPL_4",2004,"NAPL",4,176.246666666667,434.14,0.193333333333333,0,0,NA,15.8148367537313,15.2761686390533,13.9233575268817,13.7250861111111,13.6741722745626,12.8242816091954,13.4214435483871,14.0927607526882,15.9182166666667,16.6161798657718,16.1235916666667,15.6696335474122,16.5209968637993,15.167443287037,12.7925022401434,11.7979851439183,13.0666898120436,14.8569382440476,14.901125672043
"82",82,27,5,0.277777777777778,0.133333333333333,0.125,0.722222222222222,"NAPL_5",2004,"NAPL",5,144.511,1027.53,59.7273333333333,2.35533333333333,0,NA,15.8148367537313,15.2761686390533,13.9233575268817,13.7250861111111,13.6741722745626,12.8242816091954,13.4214435483871,14.0927607526882,15.9182166666667,16.6161798657718,16.1235916666667,15.6696335474122,16.5209968637993,15.167443287037,12.7925022401434,11.7979851439183,13.0666898120436,14.8569382440476,14.901125672043
"83",83,28,5,0.333333333333333,0.230769230769231,0.0769230769230769,0.666666666666667,"NAPL_6",2004,"NAPL",6,275.039666666667,293.302333333333,0.386666666666667,0,NA,NA,15.8148367537313,15.2761686390533,13.9233575268817,13.7250861111111,13.6741722745626,12.8242816091954,13.4214435483871,14.0927607526882,15.9182166666667,16.6161798657718,16.1235916666667,15.6696335474122,16.5209968637993,15.167443287037,12.7925022401434,11.7979851439183,13.0666898120436,14.8569382440476,14.901125672043
"84",84,29,5,0.352941176470588,0.1875,0.166666666666667,0.647058823529412,"NAPL_7",2004,"NAPL",7,808.904,595.595666666667,74.9756666666667,0,0,NA,15.8148367537313,15.2761686390533,13.9233575268817,13.7250861111111,13.6741722745626,12.8242816091954,13.4214435483871,14.0927607526882,15.9182166666667,16.6161798657718,16.1235916666667,15.6696335474122,16.5209968637993,15.167443287037,12.7925022401434,11.7979851439183,13.0666898120436,14.8569382440476,14.901125672043
"85",85,30,5,0.277777777777778,0.176470588235294,0.105263157894737,0.722222222222222,"NAPL_8",2004,"NAPL",8,322.296,292.142333333333,16.4083333333333,0.386666666666667,0.193333333333333,NA,15.8148367537313,15.2761686390533,13.9233575268817,13.7250861111111,13.6741722745626,12.8242816091954,13.4214435483871,14.0927607526882,15.9182166666667,16.6161798657718,16.1235916666667,15.6696335474122,16.5209968637993,15.167443287037,12.7925022401434,11.7979851439183,13.0666898120436,14.8569382440476,14.901125672043
"86",86,1,6,0.473684210526316,0.263157894736842,0.210526315789474,0.526315789473684,"ABUR_1",2005,"ABUR",1,312.188666666667,76.7946666666667,54.208,736.161,1200.29666666667,NA,14.6186997126437,13.4216006944444,12.9864452423698,12.0711630737135,14.0755921938089,14.6182552083333,14.5220094086022,14.875877016129,16.3309722222222,17.3342025572005,17.7612361111111,15.9914784946237,14.5945421903052,15.2174652777778,13.8071068548387,13.8943028511822,13.8179475100942,12.9995114942529,13.4471068548387
"87",87,2,6,0.6,0.2,0.4,0.4,"ABUR_2",2005,"ABUR",2,41.3503333333333,0,0,33.511,0.193333333333333,NA,14.6186997126437,13.4216006944444,12.9864452423698,12.0711630737135,14.0755921938089,14.6182552083333,14.5220094086022,14.875877016129,16.3309722222222,17.3342025572005,17.7612361111111,15.9914784946237,14.5945421903052,15.2174652777778,13.8071068548387,13.8943028511822,13.8179475100942,12.9995114942529,13.4471068548387
"88",88,3,6,0.625,0.3125,0.3125,0.375,"AQUE_1",2005,"AQUE",1,525.366,527.844,1304.85433333333,1132.888,228.600333333333,NA,15.6589012567325,13.4234826388889,12.6739549731183,11.9803407510431,14.0231493943472,14.6660230654762,14.7511491935484,14.9134341397849,16.15528125,17.3872442799462,17.69821875,16.4267439516129,15.6273788150808,15.0691215277778,13.3856081989247,13.3613125869263,13.5190006729475,12.800625,13.350372983871
"89",89,4,6,0.421052631578947,0.294117647058824,0.125,0.578947368421053,"AQUE_2",2005,"AQUE",2,340.515,560.230333333333,1293.034,803.842,111.738,NA,15.6589012567325,13.4234826388889,12.6739549731183,11.9803407510431,14.0231493943472,14.6660230654762,14.7511491935484,14.9134341397849,16.15528125,17.3872442799462,17.69821875,16.4267439516129,15.6273788150808,15.0691215277778,13.3856081989247,13.3613125869263,13.5190006729475,12.800625,13.350372983871
"90",90,5,6,0.333333333333333,0.235294117647059,0.0714285714285714,0.666666666666667,"AQUE_3",2005,"AQUE",3,83.237,659.41,1124.24,1506.914,45.6743333333333,NA,15.6589012567325,13.4234826388889,12.6739549731183,11.9803407510431,14.0231493943472,14.6660230654762,14.7511491935484,14.9134341397849,16.15528125,17.3872442799462,17.69821875,16.4267439516129,15.6273788150808,15.0691215277778,13.3856081989247,13.3613125869263,13.5190006729475,12.800625,13.350372983871
"91",91,6,6,0.368421052631579,0.3,0.0526315789473684,0.631578947368421,"AQUE_4",2005,"AQUE",4,247.241333333333,141.611,580.497,544.867666666667,162.967,NA,15.6589012567325,13.4234826388889,12.6739549731183,11.9803407510431,14.0231493943472,14.6660230654762,14.7511491935484,14.9134341397849,16.15528125,17.3872442799462,17.69821875,16.4267439516129,15.6273788150808,15.0691215277778,13.3856081989247,13.3613125869263,13.5190006729475,12.800625,13.350372983871
"92",92,7,6,0.409090909090909,0.304347826086957,0.1,0.590909090909091,"AQUE_5",2005,"AQUE",5,399.97,550.229,872.367,901.826333333333,0,NA,15.6589012567325,13.4234826388889,12.6739549731183,11.9803407510431,14.0231493943472,14.6660230654762,14.7511491935484,14.9134341397849,16.15528125,17.3872442799462,17.69821875,16.4267439516129,15.6273788150808,15.0691215277778,13.3856081989247,13.3613125869263,13.5190006729475,12.800625,13.350372983871
"93",93,8,6,0.388888888888889,0.263157894736842,0.117647058823529,0.611111111111111,"AQUE_6",2005,"AQUE",6,208.633,582.659,1093.08433333333,794.034,NA,NA,15.6589012567325,13.4234826388889,12.6739549731183,11.9803407510431,14.0231493943472,14.6660230654762,14.7511491935484,14.9134341397849,16.15528125,17.3872442799462,17.69821875,16.4267439516129,15.6273788150808,15.0691215277778,13.3856081989247,13.3613125869263,13.5190006729475,12.800625,13.350372983871
"94",94,9,6,0.35,0.25,0.0714285714285714,0.65,"BULL_1",2005,"BULL",1,441.048,37.835,697.438333333333,340.901666666667,8.226,19.4226666666667,15.1768765493307,12.6865208333333,12.2855477150538,11.6551495132128,13.9345625841184,14.5120870535714,14.5065557795699,14.6759274193548,15.8113645833333,17.0696652086137,17.2268576388889,16.2677553763441,15.1707920792079,14.4368693221523,12.7229905913978,13.0177885952712,13.3629273216689,12.6891738505747,13.1803360215054
"95",95,10,6,0.421052631578947,0.266666666666667,0.142857142857143,0.578947368421053,"BULL_3",2005,"BULL",3,151.34,2.162,270.443333333333,217.281,26.3306666666667,192.804666666667,15.1768765493307,12.6865208333333,12.2855477150538,11.6551495132128,13.9345625841184,14.5120870535714,14.5065557795699,14.6759274193548,15.8113645833333,17.0696652086137,17.2268576388889,16.2677553763441,15.1707920792079,14.4368693221523,12.7229905913978,13.0177885952712,13.3629273216689,12.6891738505747,13.1803360215054
"96",96,11,6,0.294117647058824,0.1875,0.105263157894737,0.705882352941177,"BULL_6",2005,"BULL",6,487.917666666667,31.7793333333333,790.211,54.63,0,78.0253333333333,15.1768765493307,12.6865208333333,12.2855477150538,11.6551495132128,13.9345625841184,14.5120870535714,14.5065557795699,14.6759274193548,15.8113645833333,17.0696652086137,17.2268576388889,16.2677553763441,15.1707920792079,14.4368693221523,12.7229905913978,13.0177885952712,13.3629273216689,12.6891738505747,13.1803360215054
"97",97,12,6,0.357142857142857,0.266666666666667,0.0769230769230769,0.642857142857143,"GOLB_1",2005,"GOLB",1,53.1623333333333,140.53,794.499666666667,619.993,963.171,NA,15.6552553763441,14.290375,14.0603393817204,12.4987783985102,14.3812281292059,14.8377083333333,14.6850840053763,14.9160315860215,16.5514409722222,17.83008243607,18.5560833333333,17.217127016129,16.1728007181329,16.2367916666667,14.817748655914,14.3793410987483,14.1130955585464,13.0049676724138,13.4383501344086
"98",98,13,6,0.375,0.235294117647059,0.133333333333333,0.625,"GOLB_2",2005,"GOLB",2,208.712,103.740666666667,1173.08666666667,996.374333333333,548.241666666667,NA,15.6552553763441,14.290375,14.0603393817204,12.4987783985102,14.3812281292059,14.8377083333333,14.6850840053763,14.9160315860215,16.5514409722222,17.83008243607,18.5560833333333,17.217127016129,16.1728007181329,16.2367916666667,14.817748655914,14.3793410987483,14.1130955585464,13.0049676724138,13.4383501344086
"99",99,14,6,0.31578947368421,0.214285714285714,0.0909090909090909,0.68421052631579,"IVEE_1",2005,"IVEE",1,29.187,73.587,96.209,289.672666666667,129.815666666667,NA,14.1219858870968,13.1081805555556,12.6275403225806,11.8651806331471,13.949168909825,14.7490773809524,14.6429670698925,14.9083534946237,16.3942604166667,17.4062365410498,17.5671319444444,15.8050033602151,14.7185673249551,14.8184826388889,13.2556787634409,13.5074565368567,13.631197846568,12.8745079022989,13.4355342741935
"100",100,15,6,0.3125,0.235294117647059,0.0666666666666667,0.6875,"IVEE_2",2005,"IVEE",2,953.442,339.556666666667,245.711333333333,102.695,211.576666666667,NA,14.1219858870968,13.1081805555556,12.6275403225806,11.8651806331471,13.949168909825,14.7490773809524,14.6429670698925,14.9083534946237,16.3942604166667,17.4062365410498,17.5671319444444,15.8050033602151,14.7185673249551,14.8184826388889,13.2556787634409,13.5074565368567,13.631197846568,12.8745079022989,13.4355342741935
"101",101,21,6,0.521739130434783,0.318181818181818,0.217391304347826,0.478260869565217,"MOHK_1",2005,"MOHK",1,60.64,1101.22933333333,888.563333333333,340.515,1109.07066666667,NA,15.163373655914,14.0075347222222,13.5272517078298,12.8487107581913,14.5142866756393,14.8837276785714,14.6633534946237,14.9835517473118,16.5876215277778,17.7271702557201,18.4629965277778,16.7567036290323,15.3501903052065,15.9319791666667,14.5633366935484,14.3180771905424,14.0253903095559,13.0263469827586,13.381374327957
"102",102,22,6,0.333333333333333,0.235294117647059,0.1,0.666666666666667,"MOHK_2",2005,"MOHK",2,409.356,423.417333333333,1721.83766666667,1576.098,661.782,NA,15.163373655914,14.0075347222222,13.5272517078298,12.8487107581913,14.5142866756393,14.8837276785714,14.6633534946237,14.9835517473118,16.5876215277778,17.7271702557201,18.4629965277778,16.7567036290323,15.3501903052065,15.9319791666667,14.5633366935484,14.3180771905424,14.0253903095559,13.0263469827586,13.381374327957
"103",103,23,6,0.291666666666667,0.238095238095238,0.0476190476190476,0.708333333333333,"NAPL_1",2005,"NAPL",1,1050.204,745.010666666667,773.380666666667,51.888,0,0,15.2536088709677,13.9111006944444,13.4069254032258,12.289636981402,14.2213561691716,14.6479873511905,14.5945161290323,14.8781821236559,16.2600069444444,17.4127119784657,18.0263645833333,16.5196740591398,15.8148367537313,15.2761686390533,13.9233575268817,13.7250861111111,13.6741722745626,12.8242816091954,13.4214435483871
"104",104,24,6,0.235294117647059,0.2,0.0476190476190476,0.764705882352941,"NAPL_2",2005,"NAPL",2,663.688333333333,800.686333333333,1136.98333333333,84.5113333333333,0,0,15.2536088709677,13.9111006944444,13.4069254032258,12.289636981402,14.2213561691716,14.6479873511905,14.5945161290323,14.8781821236559,16.2600069444444,17.4127119784657,18.0263645833333,16.5196740591398,15.8148367537313,15.2761686390533,13.9233575268817,13.7250861111111,13.6741722745626,12.8242816091954,13.4214435483871
"105",105,25,6,0.352941176470588,0.272727272727273,0.0625,0.647058823529412,"NAPL_3",2005,"NAPL",3,225.893666666667,488.005,394.257333333333,7.76033333333333,0,0,15.2536088709677,13.9111006944444,13.4069254032258,12.289636981402,14.2213561691716,14.6479873511905,14.5945161290323,14.8781821236559,16.2600069444444,17.4127119784657,18.0263645833333,16.5196740591398,15.8148367537313,15.2761686390533,13.9233575268817,13.7250861111111,13.6741722745626,12.8242816091954,13.4214435483871
"106",106,26,6,0.294117647058824,0.2,0.0714285714285714,0.705882352941177,"NAPL_4",2005,"NAPL",4,299.437,176.246666666667,434.14,0.193333333333333,0,0,15.2536088709677,13.9111006944444,13.4069254032258,12.289636981402,14.2213561691716,14.6479873511905,14.5945161290323,14.8781821236559,16.2600069444444,17.4127119784657,18.0263645833333,16.5196740591398,15.8148367537313,15.2761686390533,13.9233575268817,13.7250861111111,13.6741722745626,12.8242816091954,13.4214435483871
"107",107,27,6,0.25,0.176470588235294,0.0588235294117647,0.75,"NAPL_5",2005,"NAPL",5,451.049333333333,144.511,1027.53,59.7273333333333,2.35533333333333,0,15.2536088709677,13.9111006944444,13.4069254032258,12.289636981402,14.2213561691716,14.6479873511905,14.5945161290323,14.8781821236559,16.2600069444444,17.4127119784657,18.0263645833333,16.5196740591398,15.8148367537313,15.2761686390533,13.9233575268817,13.7250861111111,13.6741722745626,12.8242816091954,13.4214435483871
"108",108,28,6,0.333333333333333,0.272727272727273,0.0555555555555556,0.666666666666667,"NAPL_6",2005,"NAPL",6,334.266,275.039666666667,293.302333333333,0.386666666666667,0,NA,15.2536088709677,13.9111006944444,13.4069254032258,12.289636981402,14.2213561691716,14.6479873511905,14.5945161290323,14.8781821236559,16.2600069444444,17.4127119784657,18.0263645833333,16.5196740591398,15.8148367537313,15.2761686390533,13.9233575268817,13.7250861111111,13.6741722745626,12.8242816091954,13.4214435483871
"109",109,29,6,0.3,0.210526315789474,0.0952380952380952,0.7,"NAPL_7",2005,"NAPL",7,734.658,808.904,595.595666666667,74.9756666666667,0,0,15.2536088709677,13.9111006944444,13.4069254032258,12.289636981402,14.2213561691716,14.6479873511905,14.5945161290323,14.8781821236559,16.2600069444444,17.4127119784657,18.0263645833333,16.5196740591398,15.8148367537313,15.2761686390533,13.9233575268817,13.7250861111111,13.6741722745626,12.8242816091954,13.4214435483871
"110",110,30,6,0.3,0.25,0.0465367965367965,0.7,"NAPL_8",2005,"NAPL",8,373.489666666667,322.296,292.142333333333,16.4083333333333,0.386666666666667,0.193333333333333,15.2536088709677,13.9111006944444,13.4069254032258,12.289636981402,14.2213561691716,14.6479873511905,14.5945161290323,14.8781821236559,16.2600069444444,17.4127119784657,18.0263645833333,16.5196740591398,15.8148367537313,15.2761686390533,13.9233575268817,13.7250861111111,13.6741722745626,12.8242816091954,13.4214435483871
"111",111,31,6,0.25,0.157894736842105,0.1,0.75,"SCDI_2",2005,"SCDI",2,0,6.486,NA,NA,NA,NA,15.8225062836625,13.9381458333333,13.1985047043011,12.4956502086231,14.5339199192463,14.1845610119048,14.2277049731183,14.595688844086,15.819,16.9538509421265,19.2786423611111,19.147,NA,NA,NA,NA,NA,NA,NA
"112",112,32,6,0.31578947368421,0.166666666666667,0.142857142857143,0.68421052631579,"SCDI_3",2005,"SCDI",3,0.193333333333333,NA,NA,NA,NA,NA,15.8225062836625,13.9381458333333,13.1985047043011,12.4956502086231,14.5339199192463,14.1845610119048,14.2277049731183,14.595688844086,15.819,16.9538509421265,19.2786423611111,19.147,NA,NA,NA,NA,NA,NA,NA
"113",113,33,6,0.294117647058824,0.210526315789474,0.0588235294117647,0.705882352941177,"SCTW_2",2005,"SCTW",2,0,0,NA,NA,NA,NA,16.5479468772434,14.3176319444444,13.5839818548387,12.8812621696801,14.7119851951548,14.2352492559524,14.3472748655914,14.6314919354839,15.9388958333333,17.3331746298789,19.9551388888889,19.5834405940594,NA,NA,NA,NA,NA,NA,NA
"114",114,34,6,0.263157894736842,0.2,0.0526315789473684,0.736842105263158,"SCTW_3",2005,"SCTW",3,2.162,0,NA,NA,NA,NA,16.5479468772434,14.3176319444444,13.5839818548387,12.8812621696801,14.7119851951548,14.2352492559524,14.3472748655914,14.6314919354839,15.9388958333333,17.3331746298789,19.9551388888889,19.5834405940594,NA,NA,NA,NA,NA,NA,NA
"115",115,1,7,0.6,0.25,0.35,0.4,"ABUR_1",2006,"ABUR",1,14.053,312.188666666667,76.7946666666667,54.208,736.161,1200.29666666667,14.7833429084381,14.3248125,13.5132224462366,12.3961804589708,11.6876443001443,13.4814099702381,13.4896706989247,14.8420430107527,15.8955173611111,14.9668758411844,15.3370694444444,16.0587063172043,14.6186997126437,13.4216006944444,12.9864452423698,12.0711630737135,14.0755921938089,14.6182552083333,14.5220094086022
"116",116,2,7,0.75,0.666666666666667,0.1,0.25,"ABUR_2",2006,"ABUR",2,2.742,41.3503333333333,0,0,33.511,0.193333333333333,14.7833429084381,14.3248125,13.5132224462366,12.3961804589708,11.6876443001443,13.4814099702381,13.4896706989247,14.8420430107527,15.8955173611111,14.9668758411844,15.3370694444444,16.0587063172043,14.6186997126437,13.4216006944444,12.9864452423698,12.0711630737135,14.0755921938089,14.6182552083333,14.5220094086022
"117",117,3,7,0.6,0.266666666666667,0.333333333333333,0.4,"AQUE_1",2006,"AQUE",1,658.223,525.366,527.844,1304.85433333333,1132.888,228.600333333333,16.0161938958707,14.7831458333333,13.5888340053763,12.1652520862309,11.6365524702488,13.2273772321429,13.2645430107527,14.6711525537634,15.6415972222222,14.9173553162853,15.7659583333333,17.080997983871,15.6589012567325,13.4234826388889,12.6739549731183,11.9803407510431,14.0231493943472,14.6660230654762,14.7511491935484
"118",118,4,7,0.333333333333333,0.15,0.173913043478261,0.666666666666667,"AQUE_2",2006,"AQUE",2,1065.40866666667,340.515,560.230333333333,1293.034,803.842,111.738,16.0161938958707,14.7831458333333,13.5888340053763,12.1652520862309,11.6365524702488,13.2273772321429,13.2645430107527,14.6711525537634,15.6415972222222,14.9173553162853,15.7659583333333,17.080997983871,15.6589012567325,13.4234826388889,12.6739549731183,11.9803407510431,14.0231493943472,14.6660230654762,14.7511491935484
"119",119,5,7,0.318181818181818,0.227272727272727,0.0952380952380952,0.681818181818182,"AQUE_3",2006,"AQUE",3,402.518666666667,83.237,659.41,1124.24,1506.914,45.6743333333333,16.0161938958707,14.7831458333333,13.5888340053763,12.1652520862309,11.6365524702488,13.2273772321429,13.2645430107527,14.6711525537634,15.6415972222222,14.9173553162853,15.7659583333333,17.080997983871,15.6589012567325,13.4234826388889,12.6739549731183,11.9803407510431,14.0231493943472,14.6660230654762,14.7511491935484
"120",120,6,7,0.32,0.208333333333333,0.12,0.68,"AQUE_4",2006,"AQUE",4,412.942,247.241333333333,141.611,580.497,544.867666666667,162.967,16.0161938958707,14.7831458333333,13.5888340053763,12.1652520862309,11.6365524702488,13.2273772321429,13.2645430107527,14.6711525537634,15.6415972222222,14.9173553162853,15.7659583333333,17.080997983871,15.6589012567325,13.4234826388889,12.6739549731183,11.9803407510431,14.0231493943472,14.6660230654762,14.7511491935484
"121",121,7,7,0.272727272727273,0.117647058823529,0.15,0.727272727272727,"AQUE_5",2006,"AQUE",5,166.474,399.97,550.229,872.367,901.826333333333,0,16.0161938958707,14.7831458333333,13.5888340053763,12.1652520862309,11.6365524702488,13.2273772321429,13.2645430107527,14.6711525537634,15.6415972222222,14.9173553162853,15.7659583333333,17.080997983871,15.6589012567325,13.4234826388889,12.6739549731183,11.9803407510431,14.0231493943472,14.6660230654762,14.7511491935484
"122",122,8,7,0.333333333333333,0.157894736842105,0.176470588235294,0.666666666666667,"AQUE_6",2006,"AQUE",6,139.449,208.633,582.659,1093.08433333333,794.034,NA,16.0161938958707,14.7831458333333,13.5888340053763,12.1652520862309,11.6365524702488,13.2273772321429,13.2645430107527,14.6711525537634,15.6415972222222,14.9173553162853,15.7659583333333,17.080997983871,15.6589012567325,13.4234826388889,12.6739549731183,11.9803407510431,14.0231493943472,14.6660230654762,14.7511491935484
"123",123,9,7,0.31578947368421,0.142857142857143,0.166666666666667,0.68421052631579,"BULL_1",2006,"BULL",1,492.821666666667,441.048,37.835,697.438333333333,340.901666666667,8.226,15.9255547576302,14.1752951388889,13.3284610215054,12.0646240179574,11.2493279569892,13.0773697916667,12.9932426075269,14.3837600806452,15.3363194444444,14.5855114401077,14.9917118055556,16.8156686827957,15.1768765493307,12.6865208333333,12.2855477150538,11.6551495132128,13.9345625841184,14.5120870535714,14.5065557795699
"124",124,10,7,0.31578947368421,0.142857142857143,0.176470588235294,0.68421052631579,"BULL_3",2006,"BULL",3,169.717,151.34,2.162,270.443333333333,217.281,26.3306666666667,15.9255547576302,14.1752951388889,13.3284610215054,12.0646240179574,11.2493279569892,13.0773697916667,12.9932426075269,14.3837600806452,15.3363194444444,14.5855114401077,14.9917118055556,16.8156686827957,15.1768765493307,12.6865208333333,12.2855477150538,11.6551495132128,13.9345625841184,14.5120870535714,14.5065557795699
"125",125,11,7,0.285714285714286,0.125,0.151923076923077,0.714285714285714,"BULL_6",2006,"BULL",6,135.705,487.917666666667,31.7793333333333,790.211,54.63,0,15.9255547576302,14.1752951388889,13.3284610215054,12.0646240179574,11.2493279569892,13.0773697916667,12.9932426075269,14.3837600806452,15.3363194444444,14.5855114401077,14.9917118055556,16.8156686827957,15.1768765493307,12.6865208333333,12.2855477150538,11.6551495132128,13.9345625841184,14.5120870535714,14.5065557795699
"126",126,12,7,0.333333333333333,0.222222222222222,0.105263157894737,0.666666666666667,"GOLB_1",2006,"GOLB",1,146.594,53.1623333333333,140.53,794.499666666667,619.993,963.171,16.3438456014363,15.6067777777778,14.2635629282366,12.8493341446453,11.882251344086,13.6752790178571,13.5933198924731,15.0135954301075,16.1818055555556,15.6328566621804,16.4009236111111,17.0785282258065,15.6552553763441,14.290375,14.0603393817204,12.4987783985102,14.3812281292059,14.8377083333333,14.6850840053763
"127",127,13,7,0.357142857142857,0.235294117647059,0.117647058823529,0.642857142857143,"GOLB_2",2006,"GOLB",2,246.784,208.712,103.740666666667,1173.08666666667,996.374333333333,548.241666666667,16.3438456014363,15.6067777777778,14.2635629282366,12.8493341446453,11.882251344086,13.6752790178571,13.5933198924731,15.0135954301075,16.1818055555556,15.6328566621804,16.4009236111111,17.0785282258065,15.6552553763441,14.290375,14.0603393817204,12.4987783985102,14.3812281292059,14.8377083333333,14.6850840053763
