"","siteID","yearID","tot_turnover","gain","loss","jaccard","SITE_TRANS","YEAR"
"601",7,22,0.210526315789474,0.0952380952380952,0.111111111111111,0.789473684210526,"AQUE_5",2021
"602",8,22,0.277777777777778,0.157894736842105,0.117647058823529,0.722222222222222,"AQUE_6",2021
"603",9,22,0.333333333333333,0.222222222222222,0.0952380952380952,0.666666666666667,"BULL_1",2021
"604",10,22,0.333333333333333,0.188988095238095,0.133333333333333,0.666666666666667,"BULL_3",2021
"605",11,22,0.368421052631579,0.227272727272727,0.136363636363636,0.631578947368421,"BULL_6",2021
"606",12,22,0.333333333333333,0.2,0.117647058823529,0.666666666666667,"GOLB_1",2021
"607",13,22,0.384615384615385,0.230769230769231,0.142857142857143,0.615384615384615,"GOLB_2",2021
"608",14,22,0.363636363636364,0.230769230769231,0.125,0.636363636363636,"IVEE_1",2021
"609",15,22,0.307692307692308,0.142857142857143,0.142857142857143,0.692307692307692,"IVEE_2",2021
"610",16,22,0.3125,0.166666666666667,0.133333333333333,0.6875,"IVEE_3",2021
"611",17,22,0.416666666666667,0.25,0.153846153846154,0.583333333333333,"IVEE_5",2021
"612",18,22,0.428571428571429,0.285714285714286,0.133333333333333,0.571428571428571,"IVEE_6",2021
"613",19,22,0.375,0.230769230769231,0.142857142857143,0.625,"IVEE_7",2021
"614",20,22,0.352941176470588,0.2,0.142857142857143,0.647058823529412,"IVEE_8",2021
"615",21,22,0.28,0.12,0.16,0.72,"MOHK_1",2021
"616",22,22,0.25,0.117647058823529,0.133333333333333,0.75,"MOHK_2",2021
"617",23,22,0.2,0.1,0.1,0.8,"NAPL_1",2021
"618",24,22,0.294117647058824,0.125,0.166666666666667,0.705882352941177,"NAPL_2",2021
"619",25,22,0.285714285714286,0.181818181818182,0.1,0.714285714285714,"NAPL_3",2021
"620",26,22,0.3125,0.2,0.111111111111111,0.6875,"NAPL_4",2021
"621",27,22,0.222222222222222,0.105263157894737,0.105263157894737,0.777777777777778,"NAPL_5",2021
"622",28,22,0.238095238095238,0.142857142857143,0.0952380952380952,0.761904761904762,"NAPL_6",2021
"623",29,22,0.222222222222222,0.133333333333333,0.0625,0.777777777777778,"NAPL_7",2021
"624",30,22,0.238095238095238,0.136363636363636,0.105263157894737,0.761904761904762,"NAPL_8",2021
"625",31,22,0.263157894736842,0.15,0.105263157894737,0.736842105263158,"SCDI_2",2021
"626",32,22,0.285714285714286,0.2,0.0909090909090909,0.714285714285714,"SCDI_3",2021
"627",33,22,0.260869565217391,0.0833333333333333,0.181818181818182,0.739130434782609,"SCTW_2",2021
"628",34,22,0.217391304347826,0.0833333333333333,0.130434782608696,0.782608695652174,"SCTW_3",2021
"629",1,23,0.5,0.0625,0.4375,0.5,"ABUR_1",2022
"630",2,23,0.285714285714286,0.1,0.166666666666667,0.714285714285714,"ABUR_2",2022
"631",3,23,0.416666666666667,0.166666666666667,0.25,0.583333333333333,"AQUE_1",2022
"632",4,23,0.294117647058824,0.0666666666666667,0.210526315789474,0.705882352941177,"AQUE_2",2022
"633",5,23,0.285714285714286,0.0666666666666667,0.2,0.714285714285714,"AQUE_3",2022
"634",6,23,0.25,0.0666666666666667,0.166666666666667,0.75,"AQUE_4",2022
"635",7,23,0.260869565217391,0.0952380952380952,0.166666666666667,0.739130434782609,"AQUE_5",2022
"636",8,23,0.222222222222222,0.0625,0.142857142857143,0.777777777777778,"AQUE_6",2022
"637",9,23,0.294117647058824,0.105263157894737,0.1875,0.705882352941177,"BULL_1",2022
"638",10,23,0.333333333333333,0.142857142857143,0.176470588235294,0.666666666666667,"BULL_3",2022
"639",11,23,0.294117647058824,0.0666666666666667,0.210526315789474,0.705882352941177,"BULL_6",2022
"640",12,23,0.285714285714286,0.0833333333333333,0.181818181818182,0.714285714285714,"GOLB_1",2022
"641",13,23,0.272727272727273,0.0833333333333333,0.166666666666667,0.727272727272727,"GOLB_2",2022
"642",14,23,0.285714285714286,0.1,0.166666666666667,0.714285714285714,"IVEE_1",2022
"643",15,23,0.272727272727273,0.0769230769230769,0.181818181818182,0.727272727272727,"IVEE_2",2022
"644",16,23,0.333333333333333,0.0714285714285714,0.25,0.666666666666667,"IVEE_3",2022
"645",17,23,0.333333333333333,0.125,0.181818181818182,0.666666666666667,"IVEE_5",2022
"646",18,23,0.375,0.0909090909090909,0.266666666666667,0.625,"IVEE_6",2022
"647",19,23,0.333333333333333,0.153846153846154,0.176470588235294,0.666666666666667,"IVEE_7",2022
"648",20,23,0.307692307692308,0.125,0.181818181818182,0.692307692307692,"IVEE_8",2022
"649",21,23,0.380952380952381,0,0.380952380952381,0.619047619047619,"MOHK_1",2022
"650",22,23,0.25,0.0625,0.166666666666667,0.75,"MOHK_2",2022
"651",23,23,0.263157894736842,0.0952380952380952,0.157894736842105,0.736842105263158,"NAPL_1",2022
"652",24,23,0.2,0.0666666666666667,0.133333333333333,0.8,"NAPL_2",2022
"653",25,23,0.19047619047619,0.130434782608696,0.05,0.80952380952381,"NAPL_3",2022
"654",26,23,0.214285714285714,0.0714285714285714,0.133333333333333,0.785714285714286,"NAPL_4",2022
"655",27,23,0.25,0.105263157894737,0.142857142857143,0.75,"NAPL_5",2022
"656",28,23,0.217391304347826,0.136363636363636,0.0833333333333333,0.782608695652174,"NAPL_6",2022
"657",29,23,0.176470588235294,0.0588235294117647,0.117647058823529,0.823529411764706,"NAPL_7",2022
"658",30,23,0.210526315789474,0.0588235294117647,0.136363636363636,0.789473684210526,"NAPL_8",2022
"659",31,23,0.266666666666667,0.0526315789473684,0.210526315789474,0.733333333333333,"SCDI_2",2022
"660",32,23,0.294117647058824,0.05,0.238095238095238,0.705882352941177,"SCDI_3",2022
"661",33,23,0.263157894736842,0.105263157894737,0.157894736842105,0.736842105263158,"SCTW_2",2022
"662",34,23,0.238095238095238,0.1,0.130434782608696,0.761904761904762,"SCTW_3",2022
